song_name,valence,energy,danceability,acousticness,tempo,liveness,mood
No Sense (feat. Key Glock),0.782,0.662,0.945,0.0326,124.01,0.124,Happy
Bank Account,0.376,0.346,0.884,0.0151,150.032,0.0871,Sad
MURDER ME SLOWLY,0.16,0.927,0.337,0.763,170.19799999999998,0.732,Chill
Portola (Blood Clot!),0.615,0.52,0.8370000000000001,0.508,154.026,0.369,Party
Calcium,0.332,0.518,0.637,0.00826,115.999,0.114,Chill
Facecut,0.0942,0.417,0.737,0.0017699999999999,119.953,0.108,Chill
Flasche Luft,0.21,0.5589999999999999,0.9,0.412,199.976,0.102,Party
Smoke Smoke (feat. AD),0.437,0.62,0.7340000000000001,0.0204,180.183,0.0981,Party
"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",0.425,0.63,0.948,0.00647,200.064,0.0737,Party
yup!,0.585,0.745,0.769,0.0784,160.12,0.0785,Party
Harder Than My Demons,0.414,0.731,0.502,0.0924,106.903,0.15,Chill
"Wrong Place, Right Time",0.541,0.706,0.725,0.12,155.04399999999998,0.1119999999999999,Party
Vroom Vroom,0.3939999999999999,0.575,0.687,0.0473,114.268,0.0981,Chill
Crème Brûlée,0.6890000000000001,0.52,0.631,0.215,112.522,0.1119999999999999,Chill
Down,0.595,0.853,0.797,0.000699,196.086,0.118,Energetic
Okay Doeee,0.367,0.483,0.902,0.159,203.852,0.18,Party
High School Dropout,0.407,0.6,0.959,0.127,118.022,0.121,Chill
JLO (feat. Lil Tecca),0.961,0.716,0.863,0.195,132.076,0.145,Happy
Slide (feat. P-Lo & Mozzy),0.419,0.607,0.8290000000000001,0.129,199.99,0.223,Party
Substance Abuse,0.5760000000000001,0.627,0.725,0.212,181.02,0.181,Party
Creation,0.312,0.401,0.805,0.218,109.593,0.225,Chill
Higher,0.222,0.5529999999999999,0.6579999999999999,0.288,161.02700000000002,0.352,Chill
Trap by My Lonely,0.222,0.529,0.708,0.00404,114.97,0.91,Chill
Work,0.552,0.608,0.919,0.0346,141.04399999999998,0.135,Party
Deebo,0.228,0.889,0.7040000000000001,0.276,139.94899999999998,0.294,Energetic
Violence,0.439,0.642,0.478,0.679,176.046,0.1989999999999999,Chill
The Glory (feat. Denzel Curry),0.368,0.578,0.595,0.254,163.226,0.37,Chill
C4,0.433,0.7959999999999999,0.6970000000000001,0.0175,142.39,0.205,Energetic
Metamorphosis,0.807,0.727,0.58,0.524,135.816,0.1009999999999999,Happy
Don't Give Me No Bammer Weed,0.7240000000000001,0.7929999999999999,0.813,0.0316,113.629,0.364,Happy
Switched,0.337,0.47,0.865,0.153,164.00599999999997,0.0913,Party
Dum Hands,0.885,0.664,0.888,0.526,119.902,0.131,Happy
Fuck Victoria (Long Live Jah),0.372,0.446,0.7979999999999999,0.0491,196.018,0.182,Party
whitegold,0.335,0.539,0.8290000000000001,0.0292,119.95,0.148,Chill
Phenomenal!,0.354,0.544,0.8059999999999999,0.161,145.915,0.135,Party
100s And Hope (feat. Xavier Wolf),0.402,0.599,0.8540000000000001,0.153,148.01,0.0995,Party
King To A God,0.964,0.914,0.467,0.473,173.958,0.6920000000000001,Happy
Bangladesh,0.434,0.632,0.889,0.0161,158.984,0.314,Party
Cake,0.624,0.539,0.775,0.372,144.966,0.225,Party
Rockstar,0.7040000000000001,0.446,0.642,0.8759999999999999,182.251,0.126,Chill
Indica,0.455,0.493,0.755,0.0419,151.958,0.0821,Party
Check on Me,0.492,0.491,0.706,0.136,150.039,0.143,Party
Coming Back (feat. Mac Miller),0.5870000000000001,0.723,0.514,0.16,178.28,0.672,Motivational
GATA,0.414,0.7609999999999999,0.732,0.0179,189.004,0.223,Energetic
YAKUZA,0.2319999999999999,0.728,0.601,0.00197,160.0,0.251,Chill
DoNotDisturb,0.257,0.351,0.396,0.17,179.90599999999998,0.241,Sad
No One Is Safe,0.226,0.482,0.906,0.0762,114.044,0.0689,Chill
CRANK,0.529,0.878,0.614,0.106,143.972,0.113,Energetic
Calamity,0.292,0.442,0.943,0.0927,119.985,0.1009999999999999,Chill
Fucking for a Reason,0.344,0.551,0.672,0.109,203.88,0.287,Chill
Klebold,0.411,0.8059999999999999,0.72,0.193,122.96,0.126,Energetic
In Order To Cast A Shadow You Must First Light A Fire,0.0556,0.597,0.6509999999999999,0.0579999999999999,129.955,0.1169999999999999,Chill
Rags2Riches 2 (feat. Lil Baby),0.298,0.4429999999999999,0.8740000000000001,0.147,118.004,0.124,Chill
Wake Up,0.669,0.847,0.637,0.528,178.002,0.297,Energetic
Sound Off,0.7,0.8240000000000001,0.662,0.0923,174.06,0.11,Happy
The One,0.427,0.8340000000000001,0.695,0.00256,187.96400000000003,0.0851,Energetic
On the Run,0.414,0.855,0.536,0.00391,195.958,0.377,Chill
Call 4 Backup,0.264,0.606,0.787,0.535,188.03,0.125,Party
Let's Try It Out,0.79,0.7440000000000001,0.78,0.231,120.13,0.257,Happy
Track 4,0.327,0.4,0.846,0.0572,139.975,0.113,Party
People Talk,0.65,0.667,0.8270000000000001,0.109,168.00799999999998,0.401,Party
Cash Out - A COLORS SHOW,0.461,0.461,0.732,0.324,175.96,0.131,Party
LIVELIFEGIVENONE,0.186,0.857,0.481,0.00011,155.998,0.154,Chill
AutumnLeaves,0.425,0.618,0.606,0.268,144.997,0.143,Chill
COOLEST MONKEY IN THE JUNGLE,0.804,0.6759999999999999,0.893,0.324,125.923,0.0968,Happy
Damage Critical,0.0984,0.831,0.6920000000000001,0.00495,141.072,0.434,Energetic
Goth Bitch,0.136,0.629,0.7709999999999999,0.0381,155.067,0.175,Party
Basher,0.2019999999999999,0.419,0.8959999999999999,0.0508,126.032,0.11,Party
Bxmb Threat,0.272,0.5870000000000001,0.938,0.00499,118.927,0.0606,Chill
SUPER SOAKA,0.5820000000000001,0.6729999999999999,0.5329999999999999,0.0451,195.724,0.157,Motivational
Opal Ring,0.0395,0.534,0.725,0.201,120.009,0.114,Party
Fat Camp (feat. Kevin Pouya),0.19,0.6459999999999999,0.852,0.0149,130.061,0.256,Party
The Devil I Know,0.684,0.521,0.813,0.627,139.964,0.475,Party
Second Coming,0.568,0.823,0.6729999999999999,0.0204,120.022,0.051,Energetic
Stop It,0.431,0.81,0.903,0.18,120.04,0.213,Energetic
Her,0.314,0.664,0.6729999999999999,0.547,182.746,0.1,Chill
Big Tyma,0.47,0.802,0.7490000000000001,0.105,203.93400000000003,0.296,Energetic
Turks (with Gunna & ft. Travis Scott),0.379,0.618,0.894,0.0808,119.1,0.5579999999999999,Chill
Laugh Now Cry Later (feat. Lil Durk),0.522,0.518,0.7609999999999999,0.244,133.976,0.107,Party
Millions,0.74,0.531,0.942,0.00236,198.054,0.0812,Party
Blueberry Faygo,0.349,0.5539999999999999,0.774,0.207,198.068,0.132,Party
Bounce Back,0.273,0.575,0.78,0.106,163.004,0.129,Party
Somebody (feat. A Boogie Wit Da Hoodie & Lil Tecca),0.315,0.6729999999999999,0.626,0.366,179.75400000000002,0.111,Chill
Only The Team (with Lil Mosey & Lil Tjay),0.597,0.774,0.764,0.0178,149.952,0.113,Energetic
Stay Ur Distance,0.682,0.611,0.8320000000000001,0.0091,139.933,0.216,Party
Me and My Guitar,0.68,0.5870000000000001,0.644,0.473,173.972,0.0759,Chill
Deep Reverence (feat. Nipsey Hussle),0.265,0.848,0.631,0.138,183.758,0.379,Energetic
"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",0.664,0.647,0.642,0.517,120.749,0.0649,Motivational
Magnolia,0.4429999999999999,0.5820000000000001,0.7909999999999999,0.0114,162.991,0.35,Party
Kobe Bryant,0.26,0.87,0.612,0.0172,106.984,0.389,Energetic
Shotta Flow (feat. Blueface) [Remix],0.5670000000000001,0.511,0.894,0.0251,120.077,0.14,Party
The Adventures of Moon Man & Slim Shady (with Eminem),0.588,0.787,0.88,0.226,113.018,0.12,Energetic
23 Island,0.455,0.3829999999999999,0.804,0.563,118.009,0.238,Chill
GANG GANG,0.568,0.6,0.8590000000000001,0.071,123.017,0.353,Party
my ex's best friend (with blackbear),0.33,0.685,0.728,0.00391,124.934,0.152,Party
TELL ME WHY,0.4629999999999999,0.723,0.6,0.109,149.881,0.1669999999999999,Chill
We Up,0.4479999999999999,0.62,0.372,0.0746,164.012,0.233,Chill
Crunch Time,0.0792,0.721,0.8440000000000001,0.317,109.963,0.474,Chill
Welcome to Hell,0.204,0.659,0.703,0.0312,164.866,0.1159999999999999,Party
Fuck What You Heard (Fwyh),0.251,0.85,0.768,0.0215,122.429,0.305,Energetic
Wishuwell,0.222,0.867,0.698,0.241,148.863,0.109,Energetic
ANXIETY,0.365,0.821,0.674,0.785,180.0,0.337,Energetic
Fuck Off,0.614,0.857,0.809,0.0522,115.023,0.145,Energetic
Everest,0.0376,0.488,0.8540000000000001,0.109,115.981,0.1,Chill
A Danger Boy Never Dies,0.115,0.616,0.428,0.0612,119.607,0.344,Chill
Said A Lotta Things,0.795,0.653,0.861,0.174,144.032,0.106,Happy
Blow Some Down,0.475,0.604,0.784,0.0123,164.113,0.32,Party
I Get the Bag (feat. Migos),0.425,0.633,0.89,0.0232,139.94799999999998,0.0993,Party
Afford It,0.5720000000000001,0.8059999999999999,0.7490000000000001,0.216,165.99,0.0718,Energetic
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),0.0653,0.68,0.809,0.0535,143.988,0.11,Party
Kacey Talk,0.773,0.607,0.877,0.535,127.055,0.138,Happy
Yaye,0.0792,0.442,0.513,0.48,108.29,0.123,Chill
Gas,0.131,0.429,0.815,0.0934,154.915,0.248,Party
Snapchat,0.598,0.298,0.8909999999999999,0.122,199.944,0.151,Chill
"Artificial, Pt. 2",0.57,0.609,0.622,0.21,152.454,0.143,Motivational
Inner Peace,0.7170000000000001,0.6759999999999999,0.581,0.291,179.95,0.118,Happy
Gametime,0.682,0.64,0.83,0.299,205.974,0.0929,Party
The Hollow Squad,0.176,0.623,0.6,0.235,104.796,0.0945,Chill
Lil Kennedy,0.552,0.445,0.769,0.174,110.014,0.0879,Chill
Me or You,0.36,0.486,0.727,0.0272,160.09799999999998,0.133,Party
Fetti,0.1669999999999999,0.417,0.84,0.105,126.038,0.118,Party
Fountain of Youth,0.436,0.563,0.433,0.262,172.748,0.568,Chill
Predator,0.395,0.546,0.703,0.616,145.016,0.0903,Party
Grand Slam,0.473,0.648,0.524,0.0387,161.77200000000002,0.294,Chill
Ridin,0.487,0.65,0.718,0.083,123.106,0.182,Party
"""Quarter Century Freestyle""",0.5379999999999999,0.7140000000000001,0.8290000000000001,0.178,134.06799999999998,0.0434,Party
Excuse Me,0.41,0.71,0.653,0.33,122.04,0.143,Chill
Stack That Dough,0.369,0.609,0.695,0.1889999999999999,126.091,0.0998,Chill
Life Goes On,0.387,0.541,0.716,0.0021,139.97799999999998,0.115,Party
Serve,0.314,0.63,0.831,0.152,129.861,0.0926,Party
Air Max,0.5479999999999999,0.7290000000000001,0.856,0.0564,124.953,0.148,Party
It's Tricky,0.961,0.72,0.956,0.0008439999999999,127.872,0.0597,Happy
Lord Forgive Me,0.23,0.491,0.795,0.135,128.0,0.265,Party
Alone,0.696,0.609,0.8290000000000001,0.0108,143.97,0.11,Party
"Smoked Out, Loced Out - Part II",0.8220000000000001,0.91,0.784,0.272,127.043,0.159,Happy
Yoshi City,0.2269999999999999,0.53,0.546,0.476,128.209,0.0955,Chill
BLADETUCKEDFACEFUCK,0.165,0.852,0.245,0.0329,170.312,0.76,Chill
Brown Eyes,0.104,0.637,0.7559999999999999,0.391,189.96400000000003,0.0738,Party
Children Of The Void,0.374,0.907,0.669,0.27,171.866,0.173,Energetic
Gaudy Pack Shawty,0.095,0.6579999999999999,0.782,0.00657,126.004,0.105,Party
Another Cup,0.262,0.377,0.758,0.0007559999999999,127.991,0.0895,Sad
Bad Blow,0.144,0.515,0.768,0.736,114.967,0.123,Chill
KING,0.386,0.698,0.769,0.217,130.016,0.206,Party
burrrrrr,0.255,0.5670000000000001,0.908,0.0149,136.016,0.0749,Party
Man Down,0.4039999999999999,0.598,0.8490000000000001,0.108,141.93200000000002,0.154,Party
First Thing,0.521,0.626,0.8270000000000001,0.0529,110.07,0.264,Motivational
We Don't Luv Em,0.929,0.627,0.861,0.35,139.989,0.1119999999999999,Happy
Money Up (feat. Toro y Moi),0.634,0.6559999999999999,0.738,0.276,154.02200000000002,0.313,Party
FRANCHISE (feat. Young Thug & M.I.A.),0.547,0.6990000000000001,0.835,0.00671,154.981,0.195,Party
Colorful Shit,0.49,0.57,0.779,0.08,127.942,0.11,Party
We Gone Win,0.44,0.629,0.77,0.18,173.892,0.0906,Party
Cult of Thoth,0.309,0.901,0.823,0.285,125.022,0.217,Energetic
Out On Bail,0.371,0.563,0.7340000000000001,0.0182,203.905,0.0981,Party
SPICY,0.308,0.421,0.947,0.0286,200.012,0.1159999999999999,Party
forget me too (feat. Halsey),0.522,0.875,0.654,0.000417,199.95,0.1939999999999999,Energetic
SAUCE,0.176,0.65,0.8740000000000001,0.162,107.94,0.179,Chill
C4,0.963,0.789,0.863,0.0376,140.015,0.201,Happy
Lavender Lust,0.606,0.691,0.691,0.03,174.051,0.125,Motivational
Jumpshot (feat. Bexey & E Meta),0.4629999999999999,0.769,0.677,0.0279,160.112,0.0812,Energetic
Black Beard,0.648,0.691,0.897,0.00176,124.977,0.32,Party
Noticed,0.493,0.5579999999999999,0.6990000000000001,0.462,159.984,0.1159999999999999,Chill
Murder On My Mind,0.74,0.73,0.759,0.145,115.007,0.11,Happy
Shotta Flow,0.45,0.43,0.888,0.0785,120.083,0.132,Party
Shake It Up,0.402,0.608,0.7759999999999999,0.128,156.025,0.0932,Party
Pop Like This (feat. Yo Gotti),0.795,0.775,0.752,0.0262,179.618,0.177,Happy
CemetaryWaltz,0.347,0.243,0.871,0.8109999999999999,105.025,0.0685,Sad
20,0.963,0.351,0.863,0.599,134.99,0.207,Chill
False Leads,0.768,0.594,0.6829999999999999,0.4679999999999999,149.97,0.1169999999999999,Chill
Sober Up,0.353,0.496,0.7879999999999999,0.772,150.006,0.095,Party
Ballgag,0.0415,0.607,0.64,0.00264,115.024,0.108,Chill
Pull Up,0.26,0.569,0.8029999999999999,0.0957,190.018,0.0976,Party
Cigarettes On Patios,0.588,0.7120000000000001,0.752,0.256,139.999,0.136,Party
Mack House Marcus,0.487,0.606,0.843,0.133,199.84,0.188,Party
Through the Darkness,0.15,0.6629999999999999,0.416,0.136,104.85,0.0792,Chill
It Ain't Safe,0.8079999999999999,0.591,0.89,0.00141,149.995,0.1669999999999999,Party
The Whole Where My Head Once Lived,0.0761,0.586,0.767,0.0124,205.008,0.0927,Party
The Voice,0.129,0.8190000000000001,0.534,0.0259,116.632,0.124,Chill
Whole Lotta Choppas,0.2769999999999999,0.762,0.926,0.000718,127.931,0.1169999999999999,Energetic
Gassed Up,0.45,0.568,0.7979999999999999,0.0213,148.88,0.0586,Party
Baggin',0.3829999999999999,0.528,0.78,0.244,155.95,0.111,Party
Skateboard P (feat. Big Sean),0.3389999999999999,0.47,0.831,0.0371,150.94799999999998,0.144,Party
SnAke BiTe,0.122,0.835,0.716,0.000316,151.95,0.128,Energetic
24,0.428,0.715,0.8420000000000001,0.0265,126.021,0.0831,Party
Mo Bamba,0.261,0.625,0.7290000000000001,0.1939999999999999,146.034,0.248,Party
HUMBLE.,0.421,0.621,0.908,0.0002819999999999,150.011,0.0958,Party
Leave Me Alone,0.742,0.743,0.792,0.107,150.024,0.183,Happy
Hello (feat. A Boogie Wit da Hoodie),0.367,0.647,0.905,0.0187,130.97,0.282,Party
Oz.,0.472,0.88,0.757,0.256,141.045,0.182,Energetic
Sundress,0.743,0.7070000000000001,0.721,0.181,125.005,0.143,Happy
nose ring,0.0856,0.603,0.58,0.00156,117.931,0.1369999999999999,Chill
Skeletons,0.659,0.928,0.497,0.211,177.815,0.515,Motivational
Revenge,0.351,0.619,0.8290000000000001,0.29,192.07,0.0975,Party
Heroine,0.624,0.32,0.624,0.46,167.02599999999998,0.1369999999999999,Chill
Everyday,0.346,0.542,0.51,0.225,173.15200000000002,0.607,Chill
Ricochet,0.966,0.855,0.737,0.0213,169.99900000000002,0.1989999999999999,Happy
Zebra,0.645,0.777,0.7809999999999999,0.144,157.001,0.0966,Energetic
"Work Hard, Play Hard",0.485,0.6659999999999999,0.787,0.0409,140.00799999999998,0.296,Party
Money and the Power,0.385,0.682,0.562,0.0281,174.071,0.125,Chill
All Eyes on You (feat. Chris Brown & Nicki Minaj),0.251,0.6579999999999999,0.589,0.0242,155.042,0.118,Chill
Goldie,0.7340000000000001,0.8490000000000001,0.6970000000000001,0.228,163.912,0.493,Happy
Yes Indeed,0.562,0.346,0.963,0.0355,119.957,0.108,Chill
Slippery (feat. Gucci Mane),0.741,0.674,0.92,0.307,141.967,0.104,Happy
Mask Off,0.281,0.434,0.833,0.0102,150.062,0.165,Party
Merry Go Round,0.674,0.935,0.606,0.0877,160.154,0.32,Energetic
Deep Sleep,0.679,0.885,0.586,0.24,186.028,0.193,Motivational
4x4,0.191,0.294,0.688,0.526,127.994,0.105,Sad
It's Whatever (feat. Future),0.2239999999999999,0.622,0.728,0.0443,150.042,0.1,Party
Lil Bih,0.765,0.3289999999999999,0.944,0.348,109.966,0.0944,Chill
Different,0.638,0.531,0.8420000000000001,0.307,157.976,0.435,Party
Sunday Morning Drive (feat. Curren$y & Dom Kennedy),0.894,0.727,0.542,0.555,159.564,0.426,Happy
THE PLUG,0.6709999999999999,0.7759999999999999,0.8290000000000001,0.0314,115.002,0.0612,Energetic
Oops (I'm Sorry),0.327,0.797,0.657,0.0394,146.02700000000002,0.1169999999999999,Energetic
Invisible Walls,0.7440000000000001,0.871,0.608,0.182,161.674,0.285,Happy
CLUB E11EVEN (feat. Guapdad 4000),0.3429999999999999,0.48,0.7959999999999999,0.0736,191.962,0.105,Party
Cry When I'm Gone,0.253,0.609,0.9,0.118,198.11,0.0832,Party
oops!,0.941,0.743,0.8859999999999999,0.0358,131.90200000000002,0.0511,Happy
Madonna the Slut,0.412,0.597,0.86,0.00462,130.02,0.115,Party
my ex's best friend (with blackbear),0.298,0.675,0.731,0.00473,124.939,0.141,Party
24 (feat. Lil Baby),0.4589999999999999,0.638,0.868,0.146,126.03,0.0931,Party
Patek,0.134,0.596,0.8009999999999999,0.00301,120.028,0.162,Party
12 Problems,0.51,0.93,0.583,0.0268,198.848,0.361,Motivational
Another Way,0.615,0.6920000000000001,0.489,0.0186,148.95600000000002,0.253,Motivational
W.Y.S.,0.183,0.481,0.481,0.35,180.046,0.26,Chill
Interlude (Moorfeeus & Neoo),0.321,0.775,0.561,0.0689,180.115,0.526,Chill
Epidemic,0.476,0.617,0.616,0.128,175.929,0.177,Chill
F.N,0.321,0.515,0.5670000000000001,0.354,120.1,0.078,Chill
Runnin,0.415,0.626,0.8190000000000001,0.00748,143.01,0.1669999999999999,Party
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),0.0763,0.6759999999999999,0.8079999999999999,0.0618,144.018,0.11,Party
Losing My Mind,0.184,0.272,0.81,0.239,160.096,0.0885,Sad
Ego Check,0.807,0.7659999999999999,0.605,0.0914,159.128,0.0985,Happy
Hennessy,0.669,0.502,0.723,0.207,139.99,0.0891,Party
Spend Some Money (feat. Ace Cino),0.156,0.5489999999999999,0.7609999999999999,0.178,194.812,0.121,Party
Heavy,0.733,0.807,0.8390000000000001,0.0495,131.95600000000002,0.0873,Happy
War Time,0.342,0.5710000000000001,0.802,0.0979,142.942,0.254,Party
Let It Play,0.24,0.491,0.773,0.0326,200.016,0.124,Party
Were They Even There,0.561,0.759,0.565,0.155,158.656,0.121,Motivational
9mm Wit a Stick,0.113,0.636,0.8390000000000001,0.0035,159.95600000000002,0.149,Party
Blue Hunnids,0.255,0.273,0.906,0.0196,144.06799999999998,0.1119999999999999,Sad
Game Is Stronger,0.547,0.527,0.8809999999999999,0.00773,127.829,0.0799,Party
"Kast Out (feat. Sorta Human, Mr Sisco, Lil Woofy Woof, Wavy Jone$ & Dj Killa C)",0.325,0.647,0.865,0.0259,155.466,0.142,Party
kamikaze,0.038,0.6679999999999999,0.718,0.0254,130.826,0.124,Party
MHM Freestyle,0.535,0.691,0.754,0.0376,154.97799999999998,0.254,Party
FUN!,0.457,0.5539999999999999,0.953,0.616,202.022,0.106,Party
Wild Boy,0.484,0.682,0.8009999999999999,0.0292,140.061,0.226,Party
Expose You,0.632,0.511,0.906,0.0368,138.092,0.0731,Party
THUMP,0.324,0.635,0.911,0.000572,176.05,0.168,Party
worlds away,0.758,0.647,0.6459999999999999,5.79e-05,155.111,0.0417,Happy
Don't Start,0.1119999999999999,0.83,0.688,0.736,144.576,0.0951,Energetic
used to,0.176,0.564,0.645,0.214,159.952,0.13,Chill
Hit,0.524,0.491,0.7979999999999999,0.102,150.015,0.155,Chill
hellboy,0.122,0.6829999999999999,0.598,0.0152,135.982,0.319,Chill
Nice,0.348,0.6940000000000001,0.601,0.0313,174.946,0.106,Chill
New Flesh,0.698,0.594,0.621,0.887,165.863,0.0917,Chill
No Friends,0.441,0.774,0.723,0.139,150.076,0.142,Energetic
Ghost Rydin',0.405,0.456,0.8740000000000001,0.0434,119.978,0.336,Chill
cobain,0.435,0.6609999999999999,0.609,0.0151,141.981,0.077,Chill
Follow God,0.434,0.9,0.529,0.000248,180.291,0.0426,Chill
hooligan,0.414,0.636,0.77,0.198,186.064,0.115,Party
VALENTINO,0.523,0.7170000000000001,0.747,0.1989999999999999,150.965,0.132,Party
Ring (feat. Young Thug),0.121,0.6679999999999999,0.807,0.00278,145.985,0.1669999999999999,Party
Cigarettes,0.2269999999999999,0.71,0.698,0.222,204.094,0.109,Chill
Hold That,0.096,0.753,0.836,0.131,127.078,0.275,Energetic
VACATION,0.6940000000000001,0.6920000000000001,0.841,0.0893,126.923,0.0923,Party
WANT ME GONE,0.6759999999999999,0.5529999999999999,0.637,0.0238,113.25,0.207,Chill
Spend It,0.547,0.472,0.787,0.0072099999999999,162.045,0.106,Chill
LifeAsAMelody,0.241,0.32,0.688,0.306,118.095,0.109,Sad
225,0.415,0.483,0.78,0.597,149.786,0.0852,Party
Drugs & Pain,0.7979999999999999,0.363,0.898,0.226,140.037,0.0746,Chill
Intern,0.312,0.597,0.873,0.0528,139.999,0.102,Party
Turnaround,0.795,0.5589999999999999,0.894,0.131,202.08,0.104,Party
How to Rob,0.82,0.7559999999999999,0.7959999999999999,0.151,130.93,0.146,Happy
Super Man,0.703,0.471,0.705,0.0804,172.076,0.114,Chill
Purple Kisses (feat. Asap Rocky),0.439,0.291,0.639,0.00208,136.086,0.2739999999999999,Chill
Sleepy Hollow,0.124,0.662,0.735,0.0104,175.998,0.153,Party
Gorgeous,0.281,0.687,0.8390000000000001,0.0319,200.054,0.2,Party
Backseat Freestyle,0.136,0.5660000000000001,0.636,0.0289,170.00099999999998,0.111,Chill
Kerosene,0.148,0.353,0.561,0.823,114.977,0.105,Sad
Hella Neck,0.238,0.366,0.906,0.231,190.014,0.178,Sad
YourMusicSucksAndYouLookLikeADickhead,0.0481,0.409,0.883,0.1369999999999999,122.006,0.257,Party
Incase They Ain't Know,0.203,0.492,0.799,0.00452,151.358,0.387,Party
"Another24HoursOfConvincingYourselfEverythingIsOkay (Еще24ЧасаСамоубеждения,ВсеОкей)",0.291,0.541,0.688,0.188,142.03,0.0798,Chill
Ahhhh Shit Gah Damn,0.634,0.644,0.794,0.185,195.99,0.475,Party
Said Sum,0.2739999999999999,0.667,0.929,0.0185,126.998,0.1,Party
POV (feat. Rubi Rose),0.442,0.588,0.857,0.00983,204.012,0.127,Party
Anthem,0.723,0.486,0.7759999999999999,0.607,113.979,0.0973,Chill
Hot Inside,0.423,0.537,0.6920000000000001,0.0507,163.033,0.1169999999999999,Chill
Same Clothes,0.152,0.8909999999999999,0.509,0.25,154.327,0.123,Chill
