song_name,valence,danceability,energy,tempo,liveness,loudness,speechiness,acousticness,mood
TaleOfAGhost (Prod. The Virus and Antidote),0.301,0.401,0.736,200.072,0.198,-4.99,0.311,0.104,Angry
Franch,0.29,0.848,0.461,140.054,0.0937,-9.335,0.249,0.0087599999999999,Calm
Hounds,0.0666,0.9,0.5,140.012,0.1119999999999999,-8.471,0.2189999999999999,0.0158,Calm
Antisocial,0.11,0.6659999999999999,0.625,145.035,0.0579999999999999,-5.965,0.0523,0.0472,Angry
Death Metal,0.0399,0.787,0.575,210.106,0.138,-9.183,0.0752,0.064,Calm
Las Ovejas Mueren,0.286,0.7290000000000001,0.815,155.065,0.153,-5.212000000000001,0.129,0.0629,Angry
2 Weeks Later,0.366,0.752,0.539,140.91899999999998,0.324,-6.182,0.297,0.139,Calm
Dirty Teenz,0.603,0.3929999999999999,0.86,160.09,0.331,-2.607,0.105,0.0192,Happy
LOCKED UP,0.345,0.629,0.51,156.442,0.132,-9.809,0.348,0.238,Calm
Beneath,0.115,0.7,0.825,130.019,0.107,-5.234,0.0848,0.183,Angry
OVER,0.3429999999999999,0.6709999999999999,0.6759999999999999,140.07,0.0674,-6.172000000000001,0.0448,0.0589,Angry
Closure,0.0819,0.598,0.318,119.988,0.319,-13.217,0.0679,0.196,Sad
Psycho Pass,0.265,0.973,0.446,115.039,0.121,-9.355,0.0612,0.0303,Calm
Aahhyeahh,0.0611,0.631,0.67,144.983,0.358,-9.829,0.0622,0.0223,Angry
We up (feat. Bones),0.5,0.5720000000000001,0.613,219.95,0.204,-9.866,0.0567,0.0635,Calm
On My Way Out,0.231,0.517,0.685,190.036,0.0713,-7.728,0.055,0.3879999999999999,Angry
Dead to Me,0.251,0.792,0.754,120.0,0.165,-7.347,0.108,0.385,Angry
Polo Socks,0.217,0.545,0.631,146.966,0.215,-9.781,0.3929999999999999,0.0658,Angry
If 6 Was 9,0.637,0.698,0.792,138.974,0.124,-6.3020000000000005,0.289,0.00132,Happy
Slave,0.518,0.861,0.701,125.996,0.0675,-6.92,0.0638,0.155,Calm
"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",0.3939999999999999,0.428,0.754,125.948,0.136,-6.416,0.179,0.3,Angry
Philophobia,0.512,0.664,0.6659999999999999,155.019,0.0891,-4.5,0.0426,0.0126,Calm
Trust Me,0.178,0.713,0.493,140.015,0.129,-9.224,0.0356,0.0558,Calm
past life,0.106,0.652,0.563,159.921,0.0801,-10.942,0.121,0.0482,Calm
Forever In My Mind,0.18,0.648,0.586,164.06599999999997,0.174,-9.164,0.335,0.318,Calm
Why'd You Have to Go,0.246,0.531,0.522,145.005,0.185,-10.148,0.0322,0.139,Calm
satellites,0.141,0.665,0.465,133.055,0.0952,-9.284,0.0459,0.00872,Calm
18,0.207,0.632,0.629,179.882,0.344,-5.935,0.258,0.183,Angry
Everything,0.635,0.607,0.685,145.0,0.12,-9.441,0.0347,0.193,Happy
Bodybag (Feat. cold hart),0.154,0.531,0.522,142.155,0.149,-11.215,0.0326,0.00527,Calm
Love is Just a Lie,0.239,0.633,0.679,129.942,0.181,-4.945,0.0464,0.114,Angry
Love Never Blossoms,0.614,0.8340000000000001,0.57,160.034,0.11,-7.938,0.413,0.126,Calm
demons in my orbit,0.0633,0.519,0.667,182.158,0.0606,-5.91,0.0921,0.0148,Angry
White Lies+++,0.0585,0.54,0.899,169.898,0.127,-5.172999999999999,0.0445,0.000606,Angry
wash away,0.3339999999999999,0.476,0.865,155.148,0.109,-6.197,0.208,0.1669999999999999,Angry
Inner Peace,0.145,0.746,0.441,159.967,0.099,-12.226,0.152,0.3979999999999999,Calm
Bunch of Bones,0.351,0.545,0.47,205.386,0.106,-10.116,0.109,0.025,Calm
Fading,0.2339999999999999,0.713,0.52,166.009,0.108,-8.374,0.18,0.136,Calm
life is just a cycle,0.0586,0.511,0.649,158.039,0.12,-7.232,0.152,0.0141,Angry
Bupropion,0.3,0.79,0.291,157.997,0.109,-12.113,0.115,0.136,Sad
whatever it takes,0.345,0.711,0.545,216.04,0.122,-6.81,0.0322,0.4039999999999999,Calm
Did You Remember?,0.0767,0.4479999999999999,0.43,135.939,0.251,-10.111,0.039,0.0427,Calm
Ain't Hard to Find Me,0.435,0.687,0.594,168.083,0.236,-7.638999999999999,0.336,0.0115,Calm
Flesh,0.294,0.6659999999999999,0.7,145.046,0.105,-5.497000000000001,0.283,0.0379,Angry
Feel,0.257,0.8290000000000001,0.457,118.015,0.0772,-10.91,0.0729,0.153,Calm
Down,0.496,0.7190000000000001,0.461,130.075,0.0869,-10.224,0.0414,0.00926,Calm
F.T.W.,0.726,0.7759999999999999,0.466,160.054,0.1159999999999999,-8.206,0.278,0.0377,Calm
Off the Wall,0.29,0.675,0.59,150.95,0.146,-8.561,0.0792,0.152,Calm
Almost There,0.304,0.727,0.4039999999999999,159.987,0.0691,-12.272,0.178,0.0467,Calm
COLD,0.1009999999999999,0.777,0.732,180.04,0.149,-5.731,0.0739,0.0386,Angry
FLEX ON FLEX OFF,0.248,0.866,0.505,122.989,0.0903,-9.22,0.0573,0.0488,Calm
BASTARD,0.0999,0.636,0.574,124.992,0.108,-5.825,0.0415,0.00244,Calm
SAD PARTY,0.585,0.809,0.725,141.928,0.257,-6.877000000000001,0.0308,0.141,Calm
Make It Through Fall,0.511,0.675,0.628,179.99200000000002,0.0868,-6.165,0.0838,0.00997,Calm
Wonky,0.268,0.8590000000000001,0.581,112.058,0.0812,-4.922,0.15,0.0144,Calm
If You Want to Take My Life,0.1889999999999999,0.685,0.516,153.923,0.0834,-10.261,0.0707,0.07,Calm
Listen If You Hate Someone,0.409,0.622,0.563,160.037,0.0861,-8.704,0.037,0.213,Calm
Room 604,0.5589999999999999,0.5920000000000001,0.753,149.99,0.114,-6.731,0.0318,0.132,Calm
Tell Me About It,0.23,0.621,0.5479999999999999,180.164,0.103,-9.105,0.0442,0.00291,Calm
Oh Darling,0.247,0.7240000000000001,0.68,159.994,0.118,-8.04,0.244,0.267,Angry
Violence,0.0395,0.615,0.674,219.992,0.296,-7.991,0.0805,0.147,Angry
Catastrophe,0.0765,0.38,0.351,159.68200000000002,0.104,-11.457,0.0417,0.0983,Sad
Anti-Grav,0.235,0.639,0.5489999999999999,158.93200000000002,0.124,-8.145,0.267,0.0358,Calm
Numb,0.1009999999999999,0.552,0.6729999999999999,124.985,0.268,-10.4,0.0531,0.0626,Angry
Mysteryman 2,0.0748,0.628,0.772,119.973,0.115,-6.8420000000000005,0.036,0.34,Angry
Feelings,0.0511,0.6459999999999999,0.4579999999999999,140.031,0.23,-8.467,0.0752,0.161,Calm
Smile,0.25,0.748,0.633,123.069,0.12,-5.896,0.0268,0.0203,Angry
We Don't Speak Anymore,0.4379999999999999,0.615,0.836,146.012,0.198,-6.5120000000000005,0.0336,0.00603,Calm
Defeated,0.267,0.6940000000000001,0.711,170.055,0.127,-9.044,0.106,0.187,Angry
Bad Habits,0.207,0.455,0.5589999999999999,167.82,0.115,-11.35,0.41,0.243,Calm
Scars,0.471,0.725,0.5820000000000001,179.912,0.106,-13.081,0.431,0.316,Calm
Soul Collector,0.312,0.767,0.897,142.966,0.257,-1.31,0.148,0.042,Angry
Holy Ghost,0.151,0.6759999999999999,0.971,219.96400000000003,0.2,-1.781,0.0619,0.0948,Angry
Neverless,0.433,0.621,0.972,200.066,0.331,-3.431,0.297,0.043,Calm
iPHoNe X (DiD THiS ShiT WHiLe I WaS SicK),0.126,0.8909999999999999,0.597,119.995,0.0949,-4.927,0.223,0.013,Calm
Like a Lullaby,0.263,0.906,0.33,143.028,0.105,-10.919,0.107,0.0139,Sad
Its Not Love,0.084,0.31,0.8290000000000001,179.435,0.174,-6.085,0.171,0.126,Angry
Lockdown,0.188,0.664,0.372,130.017,0.11,-10.904000000000002,0.0362,0.203,Sad
WhyDoesNothingseemToLast?,0.3339999999999999,0.629,0.778,183.888,0.105,-8.979,0.345,0.216,Angry
Grippin,0.68,0.628,0.535,159.939,0.0817,-9.793,0.127,0.023,Calm
01000100 01010000 01010011 00101011,0.121,0.54,0.7909999999999999,160.08,0.0859,-5.872999999999999,0.0348,0.0427,Angry
I Think It's Time That I Emerge,0.38,0.875,0.332,123.964,0.0884,-10.797,0.4589999999999999,0.396,Sad
Ten (天),0.208,0.928,0.3429999999999999,113.984,0.114,-10.808,0.172,0.165,Sad
Selfish Love,0.687,0.6709999999999999,0.5479999999999999,159.97799999999998,0.0985,-12.6,0.0734,0.39,Calm
BAD KID,0.0389,0.8859999999999999,0.316,135.006,0.108,-8.683,0.0677,0.0987,Sad
Glock In My Benz,0.484,0.6920000000000001,0.716,154.388,0.0446,-7.086,0.0549,0.0065,Calm
I Can't Sleep,0.363,0.805,0.479,160.908,0.346,-9.238,0.363,0.182,Calm
Canal St. (feat. Bones),0.524,0.696,0.583,137.079,0.0964,-9.351,0.301,0.308,Calm
American Dream,0.6940000000000001,0.88,0.773,207.954,0.213,-7.93,0.0884,0.0264,Happy
Flash Bang,0.805,0.812,0.71,169.926,0.132,-6.321000000000001,0.327,0.0138,Happy
Do You Want to Taste the Blade,0.195,0.371,0.883,146.836,0.3829999999999999,-2.922,0.216,0.00374,Angry
Ignorance II,0.37,0.34,0.812,145.025,0.111,-6.855,0.4579999999999999,0.0252,Angry
Stayawayfromme,0.492,0.53,0.946,130.10299999999998,0.38,-3.167,0.249,0.0103,Calm
Manny,0.449,0.785,0.442,179.96099999999998,0.165,-13.061,0.444,0.111,Calm
Forget It,0.371,0.61,0.504,150.001,0.1639999999999999,-8.857999999999999,0.0481,0.385,Calm
My Mistake,0.5379999999999999,0.589,0.8320000000000001,160.03,0.103,-3.429,0.0724,0.031,Calm
Give You Up,0.246,0.451,0.488,130.101,0.074,-8.21,0.0395,0.182,Calm
Lite Brite,0.0398,0.643,0.573,120.033,0.0746,-9.093,0.0354,0.259,Calm
Breathe,0.354,0.6990000000000001,0.472,128.035,0.275,-9.475,0.0357,0.158,Calm
OUTSIDE,0.345,0.616,0.598,165.88,0.115,-6.688,0.0329,0.0254,Calm
Coke in the Bathroom,0.308,0.6829999999999999,0.483,129.986,0.139,-11.347,0.091,0.0442,Calm
"bad mood, bad year",0.1169999999999999,0.416,0.847,120.049,0.106,-3.542,0.0476,0.0045,Angry
Gemini,0.43,0.5920000000000001,0.605,169.924,0.11,-7.476,0.245,0.132,Calm
Madman,0.653,0.6629999999999999,0.785,150.071,0.12,-6.079,0.0776,0.0993,Happy
Voodoo Walk,0.0512,0.7959999999999999,0.7559999999999999,130.966,0.114,-4.165,0.0486,0.0246,Angry
Foreign Banz,0.16,0.5429999999999999,0.496,140.035,0.1009999999999999,-9.718,0.0358,0.2019999999999999,Calm
Slave To Perfection,0.2739999999999999,0.7190000000000001,0.492,199.976,0.161,-8.53,0.0287,0.0684,Calm
Luvmeansdeath,0.23,0.513,0.6859999999999999,150.232,0.0959,-5.647,0.0434,0.136,Angry
Us Ft. Lil Peep & Lil Tracy,0.0607,0.5710000000000001,0.58,149.127,0.108,-5.973,0.0379,0.0128,Calm
Bones,0.248,0.7070000000000001,0.7120000000000001,119.9,0.136,-6.506,0.0655,0.049,Angry
CRUSHIN (feat. Travis Barker),0.358,0.498,0.885,129.996,0.245,-4.636,0.0448,0.0124,Angry
I Hope You Know I Mean It,0.475,0.602,0.536,114.063,0.124,-9.687,0.0304,0.0825,Calm
Different,0.0559999999999999,0.5670000000000001,0.732,199.983,0.0999,-4.689,0.0913,0.0506,Angry
World Falls Apart,0.173,0.37,0.43,173.58,0.358,-11.158,0.119,0.3429999999999999,Calm
Gerard Way,0.348,0.622,0.81,145.018,0.0952,-7.651,0.0368,0.0012,Angry
K.,0.535,0.649,0.858,184.034,0.0834,-4.953,0.16,0.0278,Calm
Into the Trees,0.193,0.4679999999999999,0.7959999999999999,219.804,0.1369999999999999,-4.958,0.11,0.236,Angry
Waste of Time,0.626,0.657,0.5670000000000001,169.93099999999998,0.0761,-10.58,0.201,0.0192,Calm
NIGHTRIDER,0.4429999999999999,0.516,0.6759999999999999,136.02100000000002,0.3879999999999999,-6.231,0.0413,0.0618,Calm
Dark Out ft. AzN (prod. Drago),0.315,0.5920000000000001,0.537,160.05,0.0734,-13.115,0.1989999999999999,0.0208,Calm
Last Night in LA,0.397,0.596,0.574,132.001,0.115,-11.148,0.0281,0.00129,Calm
In My Feelings,0.465,0.56,0.833,145.036,0.104,-5.172000000000001,0.0402,0.145,Calm
Stay Alive (feat. Fat Nick),0.496,0.662,0.7090000000000001,152.047,0.0969999999999999,-9.729,0.0477,0.133,Calm
Het,0.218,0.619,0.7440000000000001,146.0,0.151,-6.113,0.0347,0.0822,Angry
LEAVE,0.446,0.422,0.755,180.1,0.0711,-6.8420000000000005,0.0551,0.00483,Calm
Can We Wait Here,0.469,0.599,0.7809999999999999,139.936,0.294,-8.827,0.1159999999999999,0.168,Calm
Autumn Collection,0.225,0.682,0.629,116.932,0.0881,-6.073,0.0252,0.142,Angry
Life is Beautiful,0.324,0.5329999999999999,0.638,135.056,0.0758,-9.411,0.0636,0.0385,Angry
Houdini,0.1689999999999999,0.5760000000000001,0.504,129.903,0.1119999999999999,-10.556,0.0302,0.0014199999999999,Calm
Valentine Kid,0.225,0.7390000000000001,0.775,122.047,0.121,-7.572999999999999,0.159,0.24,Angry
Problems,0.207,0.64,0.5579999999999999,115.007,0.103,-7.077999999999999,0.0271,0.000144,Calm
AngelDust,0.103,0.313,0.381,177.018,0.107,-8.818999999999999,0.0695,0.231,Sad
Reflection,0.0636,0.45,0.332,119.914,0.113,-11.524,0.0355,0.223,Sad
For the Last Time,0.23,0.8440000000000001,0.5329999999999999,140.078,0.0953,-9.612,0.552,0.0735,Calm
This Again,0.146,0.787,0.406,114.012,0.0861,-10.962,0.0461,0.176,Calm
Stupid,0.295,0.527,0.742,220.216,0.211,-7.244,0.0657,0.0023,Angry
Han Solo,0.662,0.8420000000000001,0.7909999999999999,149.025,0.0732,-2.698,0.26,0.000521,Happy
Ballgag,0.0415,0.64,0.607,115.024,0.108,-6.513,0.0432,0.00264,Angry
See Me Trying,0.214,0.618,0.6579999999999999,150.05,0.1009999999999999,-6.871,0.0404,0.367,Angry
Headphones,0.0686,0.389,0.5589999999999999,155.736,0.0929,-9.53,0.126,0.275,Calm
Who? (feat. Shiloh Dynasty),0.292,0.8390000000000001,0.7490000000000001,220.022,0.2239999999999999,-7.167000000000001,0.149,0.4529999999999999,Angry
Sippinteainyohood,0.4629999999999999,0.655,0.87,145.981,0.337,-5.734,0.201,0.0796,Calm
Name in the Sand,0.501,0.6459999999999999,0.6559999999999999,160.065,0.103,-6.797999999999999,0.0743,0.0949,Calm
"MyHeart,ItHurts (feat. Chsr)",0.15,0.6629999999999999,0.618,119.989,0.259,-10.447,0.0391,0.0465,Angry
Hopes Up (feat. Dashboard Confessional),0.119,0.541,0.675,139.92600000000002,0.0741,-7.682,0.0451,0.0249,Angry
Everything Sucks,0.429,0.779,0.578,172.03,0.124,-11.234000000000002,0.143,0.0553,Calm
Kiss,0.163,0.346,0.769,150.589,0.0815,-7.224,0.109,0.00829,Angry
Amaterasu,0.505,0.782,0.546,130.72799999999998,0.348,-5.152,0.0918,0.0128,Calm
Runaway,0.173,0.879,0.3339999999999999,160.42700000000002,0.111,-8.748,0.324,0.00081,Sad
Xanny Bars 222,0.0331,0.379,0.4679999999999999,195.6,0.109,-8.998,0.0843,0.283,Calm
Every Day,0.2689999999999999,0.462,0.7809999999999999,156.994,0.1009999999999999,-4.401,0.0299,0.0615,Angry
Siren Sounds,0.4629999999999999,0.601,0.878,155.35399999999998,0.143,-0.71,0.1,0.0552,Calm
Renegade IV,0.469,0.588,0.952,204.042,0.306,-8.997,0.288,0.154,Calm
Growth Stunt,0.591,0.851,0.583,160.017,0.105,-11.824000000000002,0.38,0.309,Calm
Fuck the World,0.302,0.8079999999999999,0.59,139.984,0.0955,-9.945,0.0639,0.0357,Calm
Lizard Teeth 2,0.508,0.748,0.85,161.852,0.362,-4.454,0.341,0.223,Calm
jurassic,0.6409999999999999,0.921,0.5670000000000001,183.986,0.306,-7.911,0.301,0.127,Calm
Shiver,0.347,0.605,0.865,160.14,0.0504,-3.801,0.11,0.0208,Angry
Second Chances Aren't for Everyone Huh?,0.0392,0.546,0.775,179.87400000000002,0.0889,-4.464,0.0435,0.1989999999999999,Angry
Seven Deadly Sins,0.288,0.601,0.769,160.001,0.105,-6.024,0.0436,0.163,Angry
Super Fun Time,0.7959999999999999,0.815,0.8220000000000001,170.013,0.188,-4.457,0.297,0.0244,Happy
Bad Blood 2,0.158,0.6920000000000001,0.795,119.963,0.102,-5.862,0.0756,0.0356,Angry
MADONNA (Feat. Kamiyada+),0.0745,0.845,0.487,120.004,0.144,-5.783,0.0967,0.0122,Calm
GreyGods (feat. $Uicideboy$),0.359,0.7959999999999999,0.674,160.029,0.0776,-6.395,0.168,0.0186,Angry
Spas12,0.14,0.782,0.6920000000000001,187.838,0.0856,-6.303,0.373,0.0196,Angry
Window Pane (feat. Kel Killuminati & Izzo Kenpachi),0.214,0.574,0.535,140.80200000000002,0.113,-10.55,0.0708,0.148,Calm
Scarlet King - prod. by The Virus And Antidote,0.47,0.623,0.785,120.095,0.26,-7.641,0.168,0.0131,Calm
Insomniac,0.352,0.65,0.492,119.946,0.0492,-13.563,0.0485,0.000503,Calm
INSIDIOUS II,0.073,0.406,0.8390000000000001,153.414,0.121,-4.333,0.2769999999999999,0.0055299999999999,Angry
MEAN MUGG,0.187,0.85,0.389,130.077,0.0992,-11.286,0.489,0.0229,Sad
IWillNeverChange,0.424,0.682,0.8440000000000001,139.972,0.0833,-5.291,0.303,0.238,Calm
NoSleepRemix,0.354,0.405,0.522,147.898,0.255,-11.16,0.1159999999999999,0.2319999999999999,Calm
DriftWood,0.0387,0.6459999999999999,0.7340000000000001,173.166,0.177,-9.199,0.17,0.176,Angry
Mg42,0.0362,0.732,0.3879999999999999,220.004,0.193,-6.524,0.037,0.0163,Sad
Ump45,0.0588,0.693,0.74,119.985,0.361,-6.823,0.361,0.00757,Angry
Tar21,0.353,0.534,0.698,179.90400000000002,0.126,-8.425,0.311,0.1159999999999999,Angry
My Flaws Burn Through My Skin Like Demonic Flames from Hell,0.0659,0.78,0.748,125.974,0.115,-7.394,0.0352,0.00448,Angry
My Scars Are Like Evidence Being Mailed To The Judge,0.619,0.7440000000000001,0.5479999999999999,136.10299999999998,0.102,-6.446000000000001,0.0653,0.0195,Calm
I Will Celebrate For Stepping On Broken Glass And Slipping On Stomach Soaked Floors,0.639,0.754,0.7759999999999999,131.959,0.283,-7.312,0.0772,0.0737,Happy
Reach,0.171,0.461,0.591,148.3,0.0565,-6.5520000000000005,0.416,0.0786,Calm
Killer,0.509,0.945,0.5870000000000001,131.969,0.264,-5.104,0.271,0.253,Calm
Devil Speaks,0.1639999999999999,0.305,0.82,172.935,0.196,-4.988,0.114,0.0475,Angry
Obsidian,0.263,0.482,0.565,145.55,0.262,-12.028,0.0797,0.295,Calm
Take Me Away,0.0426,0.634,0.685,110.152,0.0932,-7.358,0.0931,0.162,Angry
Death from Above,0.257,0.564,0.81,203.942,0.113,-8.606,0.0779,0.131,Angry
Twiy,0.92,0.8220000000000001,0.471,200.182,0.1159999999999999,-11.182,0.362,0.03,Calm
Stick Out,0.615,0.77,0.853,164.037,0.0936,-3.849,0.221,0.0042,Happy
Florida Thang,0.141,0.8759999999999999,0.852,220.014,0.1,-4.695,0.0518,0.165,Angry
Need-a-Hit,0.815,0.846,0.568,145.05200000000002,0.213,-10.896,0.346,0.111,Calm
BLOODY SHOES,0.6809999999999999,0.805,0.669,133.884,0.0926,-9.772,0.2689999999999999,0.000775,Happy
WET EM UP,0.772,0.8109999999999999,0.6920000000000001,197.93,0.0599,-12.808,0.128,0.00302,Happy
BUSSDOWN,0.569,0.7959999999999999,0.65,159.964,0.12,-7.187,0.306,0.0264,Calm
SHAMELESS,0.769,0.757,0.638,149.96,0.0876,-9.774,0.126,0.0153,Happy
Rocks,0.1159999999999999,0.653,0.581,167.92,0.115,-10.909,0.0695,0.2289999999999999,Calm
Bodybag,0.552,0.8140000000000001,0.597,153.94299999999998,0.176,-8.338,0.226,0.0548,Calm
Void,0.519,0.767,0.8540000000000001,219.886,0.175,-4.57,0.0675,0.1689999999999999,Calm
CUTTHROAT SMILE,0.445,0.753,0.826,149.954,0.356,-4.894,0.233,0.0641,Calm
Evil Fantasy,0.655,0.855,0.7959999999999999,160.056,0.107,-5.976,0.316,0.22,Happy
Killin' on Demand,0.963,0.888,0.7290000000000001,140.032,0.118,-5.021,0.0728,0.00211,Happy
Light Yagami,0.652,0.741,0.4429999999999999,199.96400000000003,0.264,-11.998,0.0577,0.431,Calm
Super Massive Attack,0.446,0.639,0.6779999999999999,140.043,0.141,-7.551,0.0571,0.207,Calm
More Than Ever,0.0446,0.351,0.46,179.748,0.225,-11.674,0.0341,0.0012,Calm
ANXIOUS,0.491,0.665,0.449,154.996,0.111,-8.811,0.0458,0.225,Calm
Amends,0.537,0.6609999999999999,0.5770000000000001,140.991,0.14,-8.594,0.0301,0.128,Calm
DRUNK IN LOVE,0.218,0.6409999999999999,0.471,165.90200000000002,0.275,-8.618,0.0329,0.0359,Calm
REHAB,0.757,0.497,0.57,156.84799999999998,0.114,-10.119,0.2689999999999999,0.154,Calm
Old No. 7 - Feat. G-Eazy,0.0759,0.322,0.596,180.132,0.107,-9.292,0.098,0.000101,Calm
Smoke,0.4029999999999999,0.605,0.865,151.99,0.161,-3.637,0.0464,0.162,Calm
Icecold,0.46,0.62,0.609,150.012,0.0813,-8.093,0.1009999999999999,0.15,Calm
Dying Doesn't Sound So Bad,0.268,0.5670000000000001,0.71,160.065,0.148,-6.757999999999999,0.0381,0.000168,Angry
Welcome to Hell Pussy,0.3779999999999999,0.7609999999999999,0.7909999999999999,140.162,0.324,-5.41,0.3339999999999999,0.154,Angry
Bladed Choppa,0.6,0.7240000000000001,0.985,155.952,0.1159999999999999,-1.79,0.24,0.215,Happy
Loser 00,0.156,0.7390000000000001,0.6729999999999999,116.003,0.157,-7.787999999999999,0.0694,0.184,Angry
VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],0.439,0.7290000000000001,0.799,144.025,0.289,-6.136,0.111,0.0573,Calm
SHINNERS13,0.509,0.542,0.908,156.096,0.134,-2.857,0.0575,0.0966,Calm
Arson,0.414,0.609,0.804,159.967,0.302,-7.027,0.139,0.000194,Calm
Heat Death,0.172,0.636,0.375,199.902,0.0995,-10.688,0.0402,0.0672,Sad
Stressed,0.247,0.52,0.5579999999999999,142.904,0.0737,-11.383,0.254,0.0636,Calm
Case 19 (feat. 6ix9ine),0.285,0.8640000000000001,0.7290000000000001,203.982,0.105,-4.621,0.275,0.00908,Angry
TheRoadLessTraveled,0.171,0.6940000000000001,0.295,148.967,0.1969999999999999,-13.403,0.0869,0.0502,Sad
"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",0.168,0.883,0.507,141.94299999999998,0.0963,-4.919,0.332,0.0138,Calm
Musty,0.04,0.833,0.203,200.046,0.124,-12.456,0.211,0.00907,Sad
Come Outside,0.0968,0.674,0.452,155.935,0.263,-8.782,0.159,0.00153,Calm
Down n Out,0.326,0.611,0.7290000000000001,139.829,0.119,-6.586,0.0769,0.18,Angry
REBELLION,0.295,0.495,0.912,150.00799999999998,0.1989999999999999,-2.511,0.178,0.00705,Angry
Pearl Harbor,0.222,0.7509999999999999,0.638,139.888,0.121,-11.119000000000002,0.53,0.0355,Angry
Fuck Forgivness,0.71,0.685,0.8959999999999999,124.809,0.129,-3.717,0.347,0.0805,Happy
???????,0.0373,0.6759999999999999,0.843,160.017,0.12,-6.365,0.0773,0.00122,Angry
Fell in Love,0.0373,0.5720000000000001,0.7709999999999999,156.96200000000002,0.135,-8.945,0.375,0.374,Angry
DiscoveryChannel,0.391,0.773,0.628,120.023,0.0982,-5.845,0.0592,0.0514,Angry
company,0.507,0.851,0.688,142.025,0.0978,-6.388999999999999,0.0949,0.154,Calm
No Witnesses,0.381,0.768,0.591,139.997,0.2289999999999999,-7.591,0.239,0.00702,Calm
Talk Shit,0.534,0.917,0.713,127.513,0.134,-6.15,0.211,0.139,Calm
Gas Only,0.348,0.915,0.604,134.817,0.111,-9.954,0.273,0.0267,Angry
But This Is the End,0.32,0.763,0.507,219.984,0.16,-11.026,0.0443,0.151,Calm
Try My Best,0.226,0.617,0.515,160.034,0.119,-8.362,0.0618,0.00728,Calm
Entourage,0.214,0.645,0.53,158.828,0.107,-8.126,0.0768,0.265,Calm
Someday,0.355,0.6679999999999999,0.581,150.00799999999998,0.153,-8.378,0.0539,0.1,Calm
2doses,0.228,0.588,0.607,154.96,0.166,-8.192,0.0539,0.0416,Angry
Demons,0.113,0.5579999999999999,0.733,220.112,0.124,-3.928,0.031,0.0269,Angry
Pick Me Up,0.0832,0.581,0.753,140.095,0.3339999999999999,-5.351,0.04,0.313,Angry
Detox,0.254,0.496,0.7509999999999999,135.07299999999998,0.321,-5.601,0.0493,0.1119999999999999,Angry
Butane & Heroin,0.155,0.289,0.639,158.372,0.122,-6.384,0.109,0.256,Angry
Dirty Pistola 2,0.792,0.882,0.5820000000000001,150.153,0.107,-6.084,0.341,0.00143,Calm
The Two of Us Are Dying,0.0714,0.6709999999999999,0.42,179.176,0.1119999999999999,-4.945,0.0355,0.0286,Calm
Watch It All Burn,0.3229999999999999,0.515,0.525,160.184,0.221,-9.889,0.0457,0.0417,Calm
2029,0.192,0.5920000000000001,0.654,170.97400000000002,0.109,-11.155,0.0525,0.1369999999999999,Angry
Mosh Pit,0.0418,0.6859999999999999,0.611,157.98,0.1119999999999999,-7.789,0.0895,0.325,Angry
Someone Protects Her (Prod. By Falls),0.0357,0.627,0.44,130.007,0.259,-10.56,0.0331,0.108,Calm
Trust,0.474,0.604,0.662,161.983,0.1159999999999999,-6.955,0.04,0.0289999999999999,Calm
AMY'S GRAVE,0.425,0.618,0.721,144.09799999999998,0.108,-6.796,0.0403,0.12,Calm
Ran Thru The Trap,0.299,0.631,0.456,159.994,0.201,-10.906,0.162,0.455,Calm
Save My Life,0.135,0.618,0.682,164.02200000000002,0.113,-6.04,0.089,0.387,Angry
Between the Devil and the Darkness,0.412,0.743,0.557,163.016,0.225,-8.625,0.0764,0.018,Calm
SEPHIROTH,0.904,0.86,0.85,169.976,0.118,-7.584,0.504,0.3929999999999999,Happy
Hollow,0.1989999999999999,0.632,0.665,176.01,0.108,-9.957,0.231,0.0782,Angry
Powerpuff,0.368,0.78,0.494,149.923,0.13,-10.487,0.268,0.12,Calm
Baby Faced Bandit,0.2789999999999999,0.746,0.48,155.623,0.0737,-10.468,0.331,0.017,Calm
Cut Myself,0.0381,0.54,0.465,119.965,0.0977,-11.717,0.0577,0.0193,Calm
I Hate That...,0.242,0.633,0.49,158.91899999999998,0.136,-12.432,0.0833,0.0158,Calm
Devil Side,0.138,0.615,0.568,168.912,0.1,-8.014,0.261,0.153,Calm
Killing Spree,0.483,0.484,0.932,219.028,0.0728,-4.31,0.355,0.3779999999999999,Calm
